epoch,loss_train,acc_train,loss_val,acc_val,loss_test,acc_test,time_epoch_s
1,1.098612386,0.3333333333,1.098612387,0.3333333333,1.098612063,0.3333333333,2.238282
2,1.098612378,0.3333333333,1.098612386,0.3333333333,1.098612053,0.3333333333,2.047237
3,1.098612372,0.3333333333,1.098612386,0.3333333333,1.098612044,0.3333333333,1.896629
4,1.098612364,0.3333333333,1.098612385,0.3333333333,1.098612034,0.3333333333,1.714695
5,1.098612356,0.3333333333,1.098612383,0.3333333333,1.098612023,0.3333333333,1.664577
6,1.098612348,0.3333333333,1.09861238,0.3333333333,1.09861201,0.3333333333,1.687619
7,1.09861234,0.3333333333,1.098612377,0.3333333333,1.098611995,0.3333333333,1.887401
8,1.098612329,0.3333333333,1.098612374,0.3333333333,1.098611978,0.3333333333,1.771535
9,1.098612319,0.3333333333,1.09861237,0.3333333333,1.098611964,0.3333333333,2.057708
10,1.098612311,0.3333333333,1.098612366,0.3333333333,1.098611951,0.3333333333,2.175772
11,1.098612303,0.3333333333,1.09861236,0.3333333333,1.09861194,0.3333333333,2.144061
12,1.098612296,0.3333333333,1.098612352,0.3333333333,1.098611928,0.3333333333,1.976707
13,1.098612289,0.3333333333,1.098612345,0.3333333333,1.098611916,0.3333333333,2.148623
14,1.098612281,0.3333333333,1.098612336,0.3333333333,1.098611904,0.3333333333,1.968349
15,1.098612272,0.3333333333,1.098612328,0.3333333333,1.098611892,0.3333333333,1.899377
16,1.098612266,0.3333333333,1.098612319,0.3333333333,1.098611879,0.3333333333,2.150879
17,1.098612258,0.3333333333,1.09861231,0.3333333333,1.098611866,0.3333333333,1.941961
18,1.098612251,0.3333333333,1.098612301,0.3333333333,1.098611852,0.3333333333,2.122735
19,1.098612244,0.3333333333,1.098612292,0.3333333333,1.098611839,0.3333333333,1.936024
20,1.098612236,0.3333333333,1.098612286,0.3333333333,1.098611826,0.3333333333,1.886431
21,1.098612228,0.3333333333,1.098612279,0.3333333333,1.098611817,0.3333333333,2.124351
22,1.098612221,0.3333333333,1.098612272,0.3333333333,1.098611809,0.3333333333,1.918513
23,1.098612215,0.3333333333,1.098612266,0.3333333333,1.098611802,0.3333333333,2.128303
24,1.09861221,0.3333333333,1.098612261,0.3333333333,1.098611797,0.3333333333,1.895424
25,1.098612204,0.3333333333,1.098612257,0.3333333333,1.098611792,0.3333333333,1.859233
26,1.098612197,0.3333333333,1.098612252,0.3333333333,1.098611787,0.3333333333,2.203769
27,1.098612191,0.3333333333,1.09861225,0.3333333333,1.098611782,0.3333333333,1.997332
28,1.098612187,0.3333333333,1.098612248,0.3333333333,1.098611778,0.3333333333,2.065969
29,1.098612183,0.3333333333,1.098612246,0.3333333333,1.098611774,0.3333333333,2.097620
30,1.098612179,0.3333333333,1.098612245,0.3333333333,1.098611772,0.3333333333,1.984711
31,1.098612174,0.3333333333,1.098612244,0.3333333333,1.098611769,0.3333333333,2.201317
32,1.098612169,0.3333333333,1.098612244,0.3333333333,1.098611765,0.3333333333,1.856343
33,1.098612163,0.3333333333,1.098612244,0.3333333333,1.098611761,0.3333333333,1.825918
34,1.098612159,0.3333333333,1.098612245,0.3333333333,1.098611756,0.3333333333,1.840755
35,1.098612154,0.3333333333,1.098612245,0.3333333333,1.098611753,0.3333333333,1.921625
36,1.098612151,0.3333333333,1.098612245,0.3333333333,1.098611751,0.3333333333,2.172665
37,1.098612148,0.3333333333,1.098612246,0.3333333333,1.098611749,0.3333333333,1.794001
38,1.098612145,0.3333333333,1.098612246,0.3333333333,1.098611747,0.3333333333,1.848192
39,1.098612141,0.3333333333,1.098612246,0.3333333333,1.098611746,0.3333333333,2.055351
40,1.098612138,0.3333333333,1.098612247,0.3333333333,1.098611744,0.3333333333,2.146156
41,1.098612135,0.3333333333,1.098612247,0.3333333333,1.098611743,0.3333333333,1.876178
42,1.098612132,0.3333333333,1.098612248,0.3333333333,1.098611742,0.3333333333,1.820416
43,1.09861213,0.3333333333,1.098612248,0.3333333333,1.098611741,0.3333333333,2.075131
44,1.098612128,0.3333333333,1.098612248,0.3333333333,1.09861174,0.3333333333,1.806529
45,1.098612127,0.3333333333,1.098612249,0.3333333333,1.09861174,0.3333333333,1.818383
46,1.098612127,0.3333333333,1.09861225,0.3333333333,1.098611741,0.3333333333,1.814325
47,1.098612127,0.3333333333,1.098612251,0.3333333333,1.098611741,0.3333333333,1.573808
48,1.098612128,0.3333333333,1.098612252,0.3333333333,1.098611741,0.3333333333,1.613990
49,1.098612129,0.3333333333,1.098612253,0.3333333333,1.098611742,0.3333333333,1.682217
50,1.09861213,0.3333333333,1.098612254,0.3333333333,1.098611743,0.3333333333,1.917326
51,1.098612131,0.3333333333,1.098612256,0.3333333333,1.098611743,0.3333333333,1.655707
52,1.098612132,0.3333333333,1.098612257,0.3333333333,1.098611744,0.3333333333,1.707768
53,1.098612134,0.3333333333,1.098612258,0.3333333333,1.098611745,0.3333333333,1.843686
54,1.098612135,0.3333333333,1.09861226,0.3333333333,1.098611746,0.3333333333,1.626084
55,1.098612136,0.3333333333,1.098612261,0.3333333333,1.098611747,0.3333333333,1.608249
56,1.098612138,0.3333333333,1.098612263,0.3333333333,1.098611748,0.3333333333,1.664834
57,1.098612139,0.3333333333,1.098612264,0.3333333333,1.09861175,0.3333333333,1.826399
58,1.098612141,0.3333333333,1.098612266,0.3333333333,1.098611751,0.3333333333,1.617024
59,1.098612142,0.3333333333,1.098612268,0.3333333333,1.098611753,0.3333333333,1.737690
60,1.098612144,0.3333333333,1.098612269,0.3333333333,1.098611754,0.3333333333,1.851184
61,1.098612146,0.3333333333,1.098612271,0.3333333333,1.098611756,0.3333333333,1.666797
